OBJECTID;ID_ELEM;ID_PERC;ORIG;NOME;COD_ENTE;STATO;TIPO_ELE;SEDE;ID_SEDE;FITTIZIO;C_LARGH;C_TF;FLG_ST;NODO_INI;NODO_FIN;VISIBILE;PERCORSOAM;CLAS_AMM;ISTAT_ENTE;PERIMETRO;ORIG_FID
217953.000000;01822050182206;000000160921;2.00000000000;SP 72 (RO);4.00000000000;1.00000000000;1.00000000000;1.00000000000;0;0E-11;2.00000000000;31.0000000000;0E-11;0182205;0182206;1.00000000000;SP 72 (RO);3.00000000000;029003;111.48;902
217957.000000;01822100182211;000000160920;2.00000000000;VIA LA QUIRINA;4.00000000000;1.00000000000;1.00000000000;1.00000000000;0;0E-11;2.00000000000;31.0000000000;0E-11;0182210;0182211;1.00000000000;SP 48 (RO);3.00000000000;029003;64.90;903
217959.000000;01822110182213;000000160920;2.00000000000;VIA LA QUIRINA;4.00000000000;1.00000000000;1.00000000000;1.00000000000;0;0E-11;2.00000000000;31.0000000000;0E-11;0182211;0182213;1.00000000000;SP 48 (RO);3.00000000000;029003;28.04;904
217961.000000;01811770181179;000000166004;2.00000000000;VIA GIOVANNI XXIII;4.00000000000;1.00000000000;1.00000000000;1.00000000000;0;0E-11;1.00000000000;32.0000000000;0E-11;0181177;0181179;1.00000000000;VIA GIOVANNI XXIII;4.00000000000;029001;60.58;937
217962.000000;01822160182217;000000165111;2.00000000000;LOCALITA' CANTON BASSO;4.00000000000;1.00000000000;1.00000000000;1.00000000000;0;0E-11;1.00000000000;32.0000000000;0E-11;0182216;0182217;1.00000000000;LOCALITA' CANTON BASSO;4.00000000000;029001;129.12;336
217964.000000;01822190182220;000000160935;2.00000000000;LOC. CA' GARZON;4.00000000000;1.00000000000;1.00000000000;1.00000000000;0;0E-11;2.00000000000;31.0000000000;0E-11;0182219;0182220;1.00000000000;SP 61 (RO);3.00000000000;029001;43.08;337
217965.000000;01822210182222;000000160935;2.00000000000;LOC. CA' GARZON;4.00000000000;1.00000000000;1.00000000000;1.00000000000;0;0E-11;2.00000000000;31.0000000000;0E-11;0182221;0182222;1.00000000000;SP 61 (RO);3.00000000000;029001;18.44;338
218031.000000;01783200182015;000000160890;2.00000000000;SR 495 DI CODIGORO;2.00000000000;1.00000000000;1.00000000000;1.00000000000;0;0E-11;3.00000000000;21.0000000000;0E-11;0178320;0182015;1.00000000000;SR 495 DI CODIGORO (RO);2.00000000000;029002;488.96;401
218032.000000;01820160182017;000000160890;2.00000000000;SR 495 DI CODIGORO;2.00000000000;1.00000000000;1.00000000000;1.00000000000;0;0E-11;3.00000000000;21.0000000000;0E-11;0182016;0182017;1.00000000000;SR 495 DI CODIGORO (RO);2.00000000000;029001;31.00;402
218033.000000;01820180182019;000000160890;2.00000000000;SR 495 DI CODIGORO;2.00000000000;1.00000000000;1.00000000000;1.00000000000;0;0E-11;3.00000000000;21.0000000000;0E-11;0182018;0182019;1.00000000000;SR 495 DI CODIGORO (RO);2.00000000000;029017;127.13;403
218034.000000;01820200182021;000000160889;2.00000000000;SR 482 ALTOPOLESANA;2.00000000000;1.00000000000;1.00000000000;2.00000000000;0;0E-11;3.00000000000;21.0000000000;0E-11;0182020;0182021;1.00000000000;SR 482 ALTOPOLESANA (RO);2.00000000000;029006;15.95;404
218035.000000;01820210179544;000000160889;2.00000000000;VIA GIUSEPPE MAZZINI;2.00000000000;1.00000000000;1.00000000000;1.00000000000;0;0E-11;3.00000000000;21.0000000000;0E-11;0182021;0179544;1.00000000000;SR 482 ALTOPOLESANA (RO);2.00000000000;029006;61.20;405
218036.000000;02257130182023;000000113721;2.00000000000;VIA ERIDANIA;2.00000000000;1.00000000000;1.00000000000;1.00000000000;0;0E-11;3.00000000000;21.0000000000;0E-11;0225713;0182023;1.00000000000;SR 6 ERIDANIA OCCIDENTALE (RO);2.00000000000;029008;1034.99;12782
218037.000000;01820240182025;000000160889;2.00000000000;VIA MASSA;2.00000000000;1.00000000000;1.00000000000;1.00000000000;0;0E-11;3.00000000000;21.0000000000;0E-11;0182024;0182025;1.00000000000;SR 482 ALTOPOLESANA (RO);2.00000000000;029014;226.42;406
218094.000000;01822710179775;000000160892;2.00000000000;SS 434 TRANSPOLESANA;1.00000000000;1.00000000000;1.00000000000;1.00000000000;0;0E-11;3.00000000000;21.0000000000;0E-11;0182271;0179775;1.00000000000;SS 434 TRANSPOLESANA (RO);1.00000000000;029010;52.83;474
218115.000000;01822880182289;000000160889;2.00000000000;VIA GAVIOLI;2.00000000000;1.00000000000;1.00000000000;1.00000000000;0;0E-11;3.00000000000;21.0000000000;0E-11;0182288;0182289;1.00000000000;SR 482 ALTOPOLESANA (RO);2.00000000000;029012;499.97;959
218116.000000;01822900182020;000000160889;2.00000000000;VIA GIUSEPPE MAZZINI;2.00000000000;1.00000000000;1.00000000000;1.00000000000;0;0E-11;3.00000000000;21.0000000000;0E-11;0182290;0182020;1.00000000000;SR 482 ALTOPOLESANA (RO);2.00000000000;029006;821.84;960
218117.000000;01822910224622;000000165310;2.00000000000;ST00074140;4.00000000000;1.00000000000;1.00000000000;1.00000000000;0;0E-11;3.00000000000;21.0000000000;0E-11;0182291;0224622;1.00000000000;ST00074140;4.00000000000;029001;94.82;13052
218117.000000;02246220224623;000000165310;3.00000000000;ST00074140;4.00000000000;1.00000000000;1.00000000000;1.00000000000;0;0E-11;3.00000000000;21.0000000000;0E-11;0224622;0224623;1.00000000000;ST00074140;4.00000000000;029001;18.69;13053
218117.000000;02246230182292;000000165310;3.00000000000;ST00074140;4.00000000000;1.00000000000;1.00000000000;1.00000000000;0;0E-11;2.00000000000;21.0000000000;0E-11;0182291;0182292;1.00000000000;ST00074140;4.00000000000;029001;22.69;13049
218118.000000;01822930182294;000000165894;2.00000000000;VIA RAGAZZI DEL '99;4.00000000000;1.00000000000;1.00000000000;1.00000000000;0;0E-11;1.00000000000;32.0000000000;0E-11;0182293;0182294;1.00000000000;VIA RAGAZZI DEL '99;4.00000000000;029001;50.64;961
218120.000000;01822960182297;000000160943;2.00000000000;LOC. ORTICELLI;4.00000000000;1.00000000000;1.00000000000;1.00000000000;0;0E-11;2.00000000000;31.0000000000;0E-11;0182296;0182297;1.00000000000;SP 79 (RO);3.00000000000;029001;9.84;962
218121.000000;01822980182299;000000160890;2.00000000000;VIA M. F. POZZATO;2.00000000000;1.00000000000;1.00000000000;1.00000000000;0;0E-11;2.00000000000;31.0000000000;0E-11;0182298;0182299;1.00000000000;SR 495 DI CODIGORO (RO);2.00000000000;029001;70.18;963
218122.000000;01822940182300;000000165894;2.00000000000;VIA RAGAZZI DEL '99;4.00000000000;1.00000000000;1.00000000000;1.00000000000;0;0E-11;1.00000000000;32.0000000000;0E-11;0182294;0182300;1.00000000000;VIA RAGAZZI DEL '99;4.00000000000;029001;23.01;997
